Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
42982,784.328,294.3925644,186.6105509,1.577577275,0.773428647,43461,233.9367054,0.713228461,0.988978625,0.8780132,0.794642031,0.006849206,0.001684636,0.631455958,0.996170569,SIRA
43024,761.989,276.965716,198.539359,1.395016673,0.697240468,43405,234.0509734,0.811880814,0.991222209,0.931157713,0.845053954,0.00643747,0.002025036,0.714116185,0.996203985,SIRA
43098,778.746,294.8125659,186.5086959,1.580690726,0.774450243,43585,234.2521673,0.754318719,0.988826431,0.893049071,0.794579996,0.006840516,0.001681973,0.63135737,0.997980739,SIRA
43134,797.598,293.9273933,187.7184713,1.565788339,0.769492436,43789,234.349983,0.74235853,0.985041906,0.852042946,0.797305689,0.006814286,0.001698633,0.635696362,0.995365951,SIRA
43193,783.521,296.5261057,186.055883,1.593747539,0.778655284,43754,234.5102037,0.688049573,0.987178315,0.884141857,0.790858542,0.006865143,0.001656626,0.625457234,0.996820928,SIRA
43237,782.105,289.9508009,191.4778232,1.514278761,0.750931248,44029,234.6296192,0.712259489,0.982011856,0.888250155,0.809204936,0.00670608,0.00177371,0.654812628,0.991568855,SIRA
43268,806.547,312.5473302,177.9607163,1.756271478,0.82206888,44132,234.7137163,0.752303787,0.980422369,0.835828787,0.750970153,0.007223522,0.001417162,0.56395617,0.990460137,SIRA
43315,776.747,281.3363017,196.9922018,1.428159588,0.713944924,43863,234.841161,0.707564892,0.987506554,0.902171313,0.834734656,0.006495124,0.001945185,0.696781946,0.995115816,SIRA
43346,787.501,293.1298791,189.8997002,1.543603696,0.761780961,43954,234.9251824,0.789400838,0.986167357,0.878327869,0.801437175,0.006762559,0.001720952,0.642301546,0.991459041,SIRA
43395,769,284.9580296,194.5261114,1.464883185,0.730747092,43780,235.0579291,0.816370683,0.99120603,0.922140034,0.82488614,0.00656661,0.001875413,0.680437144,0.99676093,SIRA
43417,807.149,316.3177359,175.9285942,1.797989334,0.83106398,43992,235.1175053,0.795255976,0.986929442,0.837456484,0.74329536,0.007285573,0.001371795,0.552487992,0.993367516,SIRA
43451,781.727,298.4704434,186.4649992,1.600678115,0.780836667,44004,235.209548,0.684224616,0.987432961,0.893509996,0.788049716,0.006869127,0.001634165,0.621022354,0.994056891,SIRA
43515,791.852,293.7542186,190.5939833,1.541256516,0.760940844,44408,235.3827071,0.729921498,0.979891011,0.872089015,0.801291325,0.006750643,0.001716669,0.642067788,0.989591161,SIRA
43549,786.279,291.5102486,191.4406543,1.522718618,0.754134367,44199,235.4746461,0.735475917,0.985293785,0.885186328,0.807774846,0.006693845,0.001757991,0.652500201,0.993574205,SIRA
43616,779.161,284.5756661,196.2770982,1.449866891,0.724077625,44222,235.6557149,0.713344128,0.986296414,0.902820237,0.828095101,0.00652457,0.001892573,0.685741496,0.994233891,SIRA
43643,798.501,291.9057674,191.1758187,1.526896912,0.755695563,44293,235.7286437,0.730011374,0.985324995,0.860148688,0.807550484,0.00668849,0.001754634,0.652137784,0.995747169,SIRA
43692,782.688,295.1434315,189.0441576,1.561240692,0.767944634,44144,235.8609382,0.802778084,0.989760783,0.896260875,0.799140055,0.006755091,0.001699427,0.638624828,0.997047069,SIRA
43733,791.206,305.8261842,183.2707654,1.66871232,0.800551121,44102,235.9715767,0.819860523,0.991633033,0.877889774,0.771587225,0.00699303,0.001528922,0.595346845,0.993462615,SIRA
43775,790.289,301.0104554,186.2298908,1.616338033,0.785641144,44402,236.0848599,0.803741921,0.985879014,0.880773308,0.784307839,0.00687631,0.001605024,0.615138787,0.994272217,SIRA
43831,776.152,282.8968782,198.6060065,1.4244125,0.712133743,44357,236.2358196,0.710020735,0.988141669,0.914318867,0.835059832,0.006454265,0.001935962,0.697324923,0.993278337,SIRA
43864,791.987,293.9515738,190.5840128,1.542372676,0.761340941,44330,236.3247329,0.69725004,0.989487931,0.878783696,0.803958046,0.006701431,0.001726954,0.64634854,0.996910327,SIRA
43897,790.024,303.3674891,184.6128481,1.643263144,0.793519165,44412,236.4136128,0.780307878,0.988404035,0.883820631,0.779297786,0.006910893,0.001572272,0.60730504,0.997961989,SIRA
43949,802.9,309.6484079,181.9301141,1.702018434,0.809196792,44415,236.5535981,0.805900906,0.989508049,0.856714162,0.763942562,0.00704563,0.001480275,0.583608238,0.993311979,SIRA
44001,807.713,305.2356881,185.0656968,1.64933693,0.795232764,44708,236.6935006,0.793382618,0.984186275,0.847536216,0.775445041,0.006937017,0.001547236,0.601315011,0.991771054,SIRA
44047,778.094,287.0022639,196.1640202,1.46307291,0.729957126,44515,236.8171916,0.722022785,0.98948669,0.914243888,0.8251405,0.006515819,0.001863204,0.680856845,0.996143205,SIRA
44125,805.369,301.1693651,187.1579803,1.609171912,0.783463628,44731,237.026781,0.684458715,0.986452348,0.854879228,0.787021552,0.006825368,0.001615297,0.619402923,0.996725786,SIRA
44164,791.839,300.4440647,187.9431277,1.598590321,0.780183164,44698,237.1315062,0.694140576,0.988053157,0.885124759,0.789270064,0.006802918,0.001628462,0.622947234,0.995837419,SIRA
44199,803.24,300.4557913,187.9910213,1.598245433,0.780074911,44865,237.2254511,0.76734375,0.985155466,0.860858263,0.789551934,0.006797796,0.001629561,0.623392256,0.996333827,SIRA
44249,799.889,300.7972576,188.3694149,1.59684765,0.779635303,44800,237.3595935,0.804849212,0.987700893,0.869068233,0.789101588,0.006797832,0.001625855,0.622681316,0.994327195,SIRA
44285,790.414,294.4161747,192.1333367,1.532353415,0.757710385,44826,237.4561291,0.771246952,0.987931111,0.890752941,0.806532213,0.006648214,0.001735288,0.650494211,0.996787026,SIRA
44355,789.387,300.7143141,188.4351929,1.595850061,0.779320699,44840,237.6437249,0.811114768,0.989183764,0.894483858,0.790264094,0.006779716,0.001631099,0.624517338,0.996636032,SIRA
44396,793.865,302.0764072,187.7935772,1.608555584,0.783274704,44955,237.7535338,0.735934755,0.987565343,0.88523871,0.787064227,0.006804136,0.001610621,0.619470097,0.996452083,SIRA
44453,786.843,289.3187585,196.4439687,1.472780052,0.734149358,44977,237.9061106,0.729790517,0.988349601,0.902266366,0.822297565,0.006508419,0.001835571,0.676173285,0.995854527,SIRA
44492,787.843,295.1801712,192.6706336,1.532045469,0.75759739,44973,238.010449,0.75689837,0.989304694,0.900766925,0.80632262,0.006634455,0.001729898,0.650156167,0.996068811,SIRA
44546,787.039,293.8289361,193.8645897,1.515640048,0.751452438,45117,238.154842,0.773300929,0.987344017,0.90370372,0.810522085,0.006596079,0.001756002,0.656946051,0.995693744,SIRA
44573,800.383,304.3857141,187.6475671,1.622113832,0.787370922,45206,238.2270057,0.675676085,0.985997434,0.874351417,0.782648445,0.006828926,0.001580517,0.612538588,0.993607316,SIRA
44628,805.011,314.488383,181.3863708,1.733803822,0.81690904,45099,238.3739382,0.739265836,0.989556309,0.86539356,0.757973747,0.007046885,0.001434807,0.574524202,0.996112257,SIRA
44663,799.776,298.1928416,191.7297695,1.555276691,0.765889341,45316,238.4673935,0.724143522,0.985590079,0.877447256,0.799708646,0.006676507,0.001684443,0.639533918,0.994652197,SIRA
44709,807.598,309.1927221,185.3334906,1.668304639,0.80044148,45298,238.5901649,0.801926388,0.986997218,0.86141881,0.771655178,0.006915671,0.001512541,0.595451713,0.993394856,SIRA
44753,793.513,294.4577798,194.1953814,1.516296514,0.751703146,45294,238.7075394,0.768476544,0.988055813,0.893149018,0.810668136,0.006579621,0.001752884,0.657182826,0.996484028,SIRA
44807,803.602,297.8822325,191.875993,1.552472656,0.764912897,45309,238.8515109,0.75085044,0.988920524,0.871914125,0.801832016,0.006648118,0.001695165,0.642934582,0.998138358,SIRA
44828,800.491,302.9480844,190.0700505,1.593875961,0.778696019,45542,238.9074765,0.68385404,0.984322164,0.879116275,0.788608639,0.00675801,0.001612296,0.621903585,0.991237174,SIRA
44872,786.494,276.5596923,207.2813586,1.334223657,0.662004878,45420,239.0246951,0.761678436,0.98793483,0.911579318,0.864278858,0.006163302,0.002121333,0.746977944,0.996635645,SIRA
44920,804.369,304.9769235,188.5395975,1.617574916,0.786013455,45476,239.1525044,0.68465173,0.987773771,0.872446816,0.784165902,0.006789335,0.001583576,0.614916162,0.99467296,SIRA
44957,818.874,313.4975874,184.555333,1.698664473,0.808353219,45683,239.2509775,0.662496316,0.984107874,0.842506039,0.763166886,0.006973276,0.001459132,0.582423696,0.98934244,SIRA
44981,793.944,300.356711,191.1200738,1.57156025,0.771433199,45504,239.3148302,0.796772594,0.988506505,0.896724898,0.796768714,0.006677413,0.001660034,0.634840383,0.997689911,SIRA
45031,800.27,304.1753051,190.1157588,1.599947879,0.780608448,45693,239.4478021,0.780609149,0.985512004,0.883585097,0.787203294,0.006754798,0.001600073,0.619689026,0.991470143,SIRA
45083,794.349,296.5770826,194.3932231,1.525655462,0.755233378,45589,239.5860146,0.819616399,0.988900831,0.8978421,0.807837249,0.006578468,0.001728224,0.652601021,0.995644313,SIRA
45125,789.615,296.2471968,194.608207,1.522274941,0.753967644,45624,239.6975896,0.751269458,0.989062774,0.909486588,0.809113444,0.006565035,0.001735619,0.654664565,0.996579461,SIRA
45161,814.448,302.9709841,190.2388073,1.592582441,0.778285168,45836,239.793184,0.699259879,0.985273584,0.855552553,0.79147244,0.006708686,0.001623904,0.626428623,0.997639226,SIRA
45186,802.143,290.1222046,198.5274085,1.461371035,0.729210999,45793,239.8595465,0.714380573,0.986744699,0.882490759,0.826753495,0.006420622,0.00185038,0.683521341,0.99887829,SIRA
45257,794.509,296.1266678,194.9985329,1.518609722,0.75258332,45724,240.0479162,0.723996161,0.989786545,0.900944387,0.810625797,0.006543224,0.001742823,0.657114183,0.997899987,SIRA
45303,792.334,298.7365133,193.7923634,1.54152882,0.761038553,45801,240.1698797,0.75314204,0.989126875,0.906818228,0.803952209,0.006594188,0.001699269,0.646339154,0.996350433,SIRA
45370,811.372,303.6381726,190.8969725,1.590586632,0.777648857,45998,240.3474114,0.712737213,0.986347232,0.866041315,0.791558615,0.006692488,0.001620689,0.626565041,0.996605978,SIRA
45414,802.968,291.7133434,198.7078705,1.468051279,0.732120524,46018,240.463928,0.759139461,0.986874701,0.885122017,0.824315834,0.006423423,0.001829451,0.679496595,0.997535844,SIRA
45436,806.533,311.3791564,186.0834442,1.673330789,0.801786584,46008,240.5221652,0.737453743,0.98756738,0.877739558,0.772441444,0.006853138,0.001504983,0.596665784,0.998419227,SIRA
45491,798.577,306.5217757,190.3324757,1.610454415,0.783855915,45999,240.6676965,0.663675887,0.988956282,0.896399802,0.78515693,0.006738075,0.001579579,0.616471405,0.992799096,SIRA
45541,798.635,301.602174,193.1000045,1.561896255,0.768168784,46045,240.7999213,0.745779088,0.989054186,0.897254714,0.798402472,0.006622652,0.001659966,0.637446508,0.995625313,SIRA
45571,812.978,314.6733569,186.3534685,1.688583312,0.805781891,46160,240.8792214,0.693411442,0.987240035,0.866444673,0.765489725,0.006905123,0.001462543,0.585974519,0.989466793,SIRA
45620,800.984,307.3458406,189.9271884,1.618229824,0.786210171,46121,241.0086887,0.780109099,0.989137269,0.893547128,0.784161218,0.006737086,0.001571351,0.614908816,0.995063784,SIRA
45679,814.728,287.6687776,202.8300429,1.418274992,0.709125899,46387,241.1644857,0.727071595,0.984737103,0.8647711,0.838340844,0.006297615,0.001918838,0.70281537,0.996785464,SIRA
45733,796.436,301.7336942,193.6893671,1.557822708,0.766770302,46168,241.3069914,0.733511901,0.990577889,0.906020012,0.799734985,0.006597724,0.001664785,0.639576046,0.996346088,SIRA
45756,805.962,300.8542435,194.6219751,1.545839021,0.762576633,46527,241.3676627,0.784769745,0.983428977,0.885174274,0.802274417,0.006575187,0.001680272,0.64364424,0.994970382,SIRA
45811,801.271,303.5523447,192.7018759,1.57524333,0.772657958,46256,241.5126845,0.811819954,0.990379626,0.896645527,0.795621212,0.006626189,0.001637831,0.633013114,0.997149685,SIRA
45839,820.515,307.2770497,191.5059798,1.60452979,0.782034177,46651,241.5864804,0.752149514,0.982594157,0.855602311,0.786217131,0.006703398,0.001579955,0.618137377,0.991819835,SIRA
45890,808.226,307.1473156,191.4296433,1.604491919,0.782022453,46523,241.7208363,0.77890556,0.986393827,0.882799924,0.786986648,0.006693121,0.001583718,0.619347984,0.993738835,SIRA
45929,806.515,305.6498516,192.1122917,1.590995812,0.777779551,46335,241.8235287,0.766914908,0.991237725,0.887303012,0.791178296,0.006654834,0.001608475,0.625963096,0.995904664,SIRA
45979,818.128,310.8241869,189.6125793,1.639259316,0.792377078,46675,241.9551219,0.728460978,0.985088377,0.863230691,0.778430805,0.006760134,0.001531141,0.605954518,0.993316588,SIRA
46043,815.867,306.4799715,193.0812674,1.58731075,0.776598083,46746,242.1234569,0.746179402,0.98496128,0.869230071,0.790013963,0.006656386,0.001599401,0.624122062,0.990675658,SIRA
46114,804.554,299.600559,196.4877346,1.524779954,0.754906581,46622,242.3100666,0.790882741,0.989103857,0.895225125,0.808777084,0.006496954,0.001714766,0.654120372,0.997389631,SIRA
46137,804.134,301.8584982,195.156389,1.546751811,0.762900314,46601,242.3704868,0.774110738,0.990043132,0.896607496,0.802927492,0.006542656,0.00167741,0.644692557,0.99717938,SIRA
46181,822.469,306.9967493,192.6973274,1.593155201,0.778467239,46858,242.4860314,0.729050897,0.985552094,0.85789497,0.789865143,0.006647685,0.001596107,0.623886945,0.99394873,SIRA
46221,793.688,296.0831106,199.3272406,1.485412178,0.739447874,46621,242.5910241,0.813377679,0.991420175,0.922039599,0.819334219,0.006405814,0.001780731,0.671308562,0.997169913,SIRA
46276,796.204,289.0980178,204.2614007,1.415333572,0.7076659,46788,242.735315,0.748112582,0.989057023,0.917311771,0.839629814,0.006247256,0.001915228,0.704978225,0.99777935,SIRA
46324,808.065,291.8019271,203.0235359,1.437281278,0.718276238,46863,242.8611716,0.6906093,0.988498389,0.891504057,0.832280904,0.006299152,0.001864411,0.692691503,0.995592528,SIRA
46372,818.138,303.9182743,195.0015996,1.558542468,0.767018385,46866,242.986963,0.671182516,0.98945931,0.87058777,0.799514157,0.006553918,0.001651906,0.639222888,0.996256017,SIRA
46399,808.352,309.8567649,191.2461347,1.620198836,0.786799875,46822,243.057692,0.801309063,0.990965785,0.892313473,0.784419511,0.006678091,0.001559645,0.615313969,0.996930977,SIRA
46439,819.656,297.4877235,199.469655,1.491393382,0.741896963,47043,243.1624379,0.711403536,0.987160683,0.868619308,0.817386462,0.006405989,0.001763907,0.668120629,0.996430685,SIRA
46511,809.906,291.5589226,203.7821187,1.430738499,0.715180561,47008,243.350867,0.745966319,0.989427332,0.89103817,0.834654158,0.006268601,0.001876621,0.696647563,0.996720489,SIRA
46550,801.999,299.4319868,198.8750105,1.505629018,0.747577813,46954,243.4528718,0.796216475,0.991395834,0.909456426,0.813048981,0.006432481,0.001733904,0.661048646,0.995294024,SIRA
46591,804.046,298.0326316,199.3642899,1.49491482,0.743321412,47015,243.5600616,0.732102451,0.990981602,0.905628549,0.817226155,0.006396785,0.001759992,0.667858589,0.998391702,SIRA
46652,805.423,296.1416551,201.3172229,1.47101997,0.733397152,47209,243.7194519,0.79486131,0.988201402,0.903716218,0.822982676,0.006347888,0.001796271,0.677300486,0.99632254,SIRA
46723,820.51,300.7580268,198.3222477,1.51651179,0.751785272,47315,243.9048406,0.711091833,0.987488112,0.872113135,0.810967019,0.006437044,0.00171743,0.657667506,0.997360528,SIRA
46783,807.981,310.6508661,192.2887576,1.615543571,0.78540146,47287,244.0613972,0.774578628,0.98934168,0.900524712,0.785645314,0.006640251,0.001560524,0.61723856,0.997175787,SIRA
46836,804.02,292.5881968,204.8225655,1.428495909,0.714106567,47389,244.1996055,0.723134881,0.988330625,0.910449701,0.834618786,0.006247079,0.001869861,0.696588517,0.995073847,SIRA
46874,826.694,309.4466282,193.7116667,1.597459944,0.779828044,47518,244.2986501,0.736665095,0.986447241,0.861890926,0.78946942,0.006601669,0.001581884,0.623261965,0.995636024,SIRA
46916,825.347,317.2515164,189.0381585,1.678240621,0.80308676,47505,244.4080737,0.756538846,0.987601305,0.865481298,0.770392137,0.006762118,0.001469298,0.593504045,0.996042597,SIRA
46958,831.681,324.4320834,185.908756,1.745114595,0.8195356,47945,244.5174483,0.770864797,0.979413912,0.853111695,0.753678384,0.006908984,0.001375112,0.568031107,0.991279374,SIRA
47009,802.977,295.6113614,203.9232482,1.449620698,0.723966029,47490,244.6501947,0.798522167,0.989871552,0.916188139,0.82760755,0.006288399,0.001819775,0.684934257,0.992894877,SIRA
47056,803.179,298.078954,201.613242,1.478469127,0.736557162,47605,244.7724658,0.706122449,0.988467598,0.916642906,0.821166548,0.006334558,0.001776728,0.6743145,0.996953171,SIRA
47124,810.08,301.7362906,199.6650534,1.511212331,0.749750716,47631,244.9492607,0.766505636,0.989355672,0.902393984,0.811799138,0.006403028,0.001715377,0.659017841,0.995915887,SIRA
47162,822.039,314.0568648,192.4945229,1.631510653,0.79013808,47619,245.0480023,0.717969797,0.99040299,0.877035623,0.780266346,0.006659108,0.001522535,0.60881557,0.993289089,SIRA
47209,832.896,317.6324832,190.1410298,1.670509955,0.801033442,47820,245.170075,0.757513519,0.987222919,0.85517129,0.771867136,0.006728219,0.001473161,0.595778875,0.995254542,SIRA
47257,831.164,318.9919571,189.0486076,1.687354174,0.80546466,47715,245.2946823,0.68561936,0.990401341,0.859612185,0.768968235,0.006750153,0.001455885,0.591312147,0.997753019,SIRA
47291,827.422,325.0290757,186.2673085,1.744960392,0.819500191,47888,245.3829075,0.770864576,0.987533411,0.868028998,0.75495679,0.006872958,0.001377247,0.569959754,0.994557196,SIRA
47338,814.504,302.9377719,200.2880524,1.512510448,0.750251576,47946,245.5048137,0.766507983,0.987319067,0.896671418,0.810413347,0.006399463,0.001702745,0.656769794,0.993371175,SIRA
47445,827.126,310.5265317,195.2888452,1.590088422,0.777489561,47955,245.7821194,0.697310406,0.98936503,0.871479087,0.79150119,0.006544979,0.001584508,0.626474134,0.996149266,SIRA
47499,812.113,301.3224579,201.4430893,1.495819286,0.743685215,47906,245.9219493,0.809292578,0.991504196,0.905026728,0.816142119,0.006343764,0.001736161,0.666087958,0.996347214,SIRA
47588,826.316,320.4757843,190.0119091,1.686608939,0.805271922,48159,246.1522363,0.751357838,0.988143442,0.875820271,0.768083732,0.006734382,0.001445812,0.589952619,0.995019361,SIRA
47636,822.506,304.4119312,199.873103,1.523025993,0.754249765,48193,246.2763467,0.697902016,0.988442305,0.884844593,0.809023305,0.006390376,0.001688691,0.654518709,0.996849006,SIRA
47690,842.978,331.8951698,185.2102612,1.791991262,0.829815103,48566,246.4158962,0.734868097,0.98196269,0.843343895,0.742450986,0.006959429,0.001304441,0.551233467,0.987805557,SIRA
47760,817.968,300.7705221,202.8335896,1.482843757,0.73838457,48238,246.5966761,0.802230658,0.9900908,0.897018819,0.819883127,0.00629754,0.001755329,0.672208342,0.996779943,SIRA
